objID,specobjID,z,zErr,petroMag_u,petroMagErr_u,extinction_u,petroMag_g,petroMagErr_g,extinction_g,petroMag_r,petroMagErr_r,extinction_r,petroMag_i,petroMagErr_i,extinction_i,petroMag_z,petroMagErr_z,extinction_z
587734305414709510,105494083916529664,0.121403,0,19.638628,0.190527,0.228091,18.327341,0.024153,0.167827,17.764193,0.02736,0.121722,17.454138,0.030026,0.092298,17.462492,0.0975,0.065441
587734305414709526,105494083903946752,0.057671,0,19.020222,0.057736,0.23733,17.995472,0.011321,0.174625,17.566311,0.01255,0.126652,17.247034,0.015102,0.096037,17.135784,0.038281,0.068091
587734305414709572,105494083878780928,0.207224,0,21.455896,1.20081,0.224412,18.911345,0.055732,0.165121,17.562027,0.058287,0.119759,17.051197,0.06309,0.09081,16.830482,0.064262,0.064385
587734305414774995,105494083958472704,0.138514,0,20.579403,0.281183,0.234215,18.495077,0.018441,0.172333,17.489532,0.012492,0.12499,17.081778,0.014224,0.094776,16.755796,0.032326,0.067198
587734305414775024,105494083992027136,0.090253,0,19.261333,0.095529,0.247722,17.895899,0.012027,0.182271,17.21361,0.010166,0.132198,16.834188,0.011668,0.100242,16.57991,0.030645,0.071073
587734305414840571,105494084042358784,0.141849,0,18.92882,0.073765,0.286854,17.715258,0.010008,0.211064,17.036291,0.008676237,0.153082,16.644753,0.010104,0.116077,16.40061,0.027456,0.0823
587734305414906072,105494084080107520,0.146197,0,20.560701,0.222535,0.299467,18.562309,0.015537,0.220345,17.460814,0.010346,0.159813,16.968124,0.011691,0.121181,16.650017,0.024661,0.085919
587734305414971662,105494084247879680,0.146224,0,19.978811,0.230757,0.321111,18.713999,0.06621,0.236271,17.562601,0.057028,0.171363,17.074905,0.057131,0.129939,16.683407,0.053371,0.092129
587734305414971692,105494084235296768,0.095961,0,18.413113,0.085095,0.31978,17.126913,0.018882,0.235291,16.489918,0.01727,0.170653,16.08057,0.013924,0.129401,15.870624,0.030262,0.091747
587734305415037216,105494084239491072,0.139332,0,19.960733,0.18825,0.304933,17.95179,0.014231,0.224367,16.797018,0.013196,0.16273,16.358551,0.011437,0.123393,15.976133,0.020069,0.087487
587734305415299373,105777057299955712,0.171923,0,19.988447,0.242353,0.334147,18.745396,0.03055,0.245862,17.612261,0.018853,0.17832,17.074368,0.018894,0.135215,16.820698,0.049303,0.095869
587734305415299407,105494084520509440,0.152439,0,19.538448,0.209563,0.310031,18.451429,0.031001,0.228118,17.873959,0.023525,0.16545,17.633003,0.041452,0.125456,17.361818,0.106781,0.08895
587734305415364722,105494084512120832,0.247804,0,20.805622,0.660842,0.294263,19.484671,0.086505,0.216516,18.097357,0.033735,0.157035,17.595306,0.046603,0.119075,17.487795,0.119093,0.084426
587734305415364729,105777057467727872,0.061499,0,19.313536,0.172152,0.342422,18.093485,0.02273,0.251951,17.412477,0.01558,0.182736,17.071379,0.02501,0.138563,16.926527,0.071898,0.098243
587734305415364748,105777057530642432,0.171931,0,20.630268,1.080798,0.325124,18.725262,1.553623,0.239223,17.415674,1.474275,0.173505,16.88439,1.317208,0.131563,16.681366,1.28652,0.09328
587734305415430376,105777057492893696,0.162697,0,20.599695,0.283922,0.315461,18.851042,0.02803,0.232114,17.686407,0.019601,0.168348,17.166342,0.019391,0.127653,16.82029,0.035231,0.090508
587734305415495797,105777057690025984,0.162194,0,20.871527,0.496995,0.344457,18.927011,0.042789,0.253448,17.796595,0.025097,0.183822,17.261126,0.027865,0.139386,17.110455,0.057868,0.098827
587734305415495984,105777057681637376,0.169992,0,20.79957,0.424622,0.34703,18.735649,0.028609,0.255342,17.53126,0.022229,0.185195,17.041147,0.016683,0.140428,16.720736,0.037633,0.099565
587734305415561419,105777057656471552,0.058545,0,20.068708,0.271677,0.344089,17.824158,0.014111,0.253178,16.91855,0.009918183,0.183625,16.478251,0.011206,0.139238,16.116373,0.026998,0.098721
587734305415561424,105777057639694336,0.205979,0,22.663328,2.403215,0.348051,19.086002,0.0378,0.256093,17.747589,0.020021,0.18574,17.250391,0.019749,0.140841,16.870083,0.04558,0.099858
587734305415692315,105777057861992448,0.173187,0,21.242546,0.530195,0.342995,19.202019,0.033724,0.252373,17.891382,0.022759,0.183042,17.404442,0.023844,0.138795,17.077814,0.044534,0.098407
587734305415692470,105777057815855104,0.171491,0,20.408262,0.355823,0.340368,18.778032,0.031363,0.250439,17.426828,0.018944,0.18164,16.932611,0.018707,0.137732,16.548763,0.039543,0.097654
587734305415692506,105777057820049408,0.163631,0,20.128599,0.296832,0.337758,18.666899,0.037466,0.248519,17.446243,0.050663,0.180247,16.97332,0.035791,0.136676,16.525112,0.061388,0.096905
587734305415692540,105777057794883584,0.164569,0,20.725451,0.301381,0.33945,18.963514,0.024233,0.249764,17.734911,0.01282,0.18115,17.255791,0.014128,0.13736,16.917686,0.034759,0.09739
587734305415692542,105777057824243712,0.161789,0,20.873293,0.359083,0.343464,19.007732,0.028239,0.252718,17.715288,0.017183,0.183292,17.195282,0.017973,0.138985,16.889648,0.03755,0.098542
587734305415692569,105777057811660800,0.167507,0,20.81073,0.40999,0.34547,18.897572,0.032462,0.254194,17.753433,0.019013,0.184362,17.22965,0.017998,0.139796,16.831059,0.04177,0.099117
587734305415757980,105777057908129792,0.164721,0,20.895012,0.403643,0.349469,18.854296,0.024158,0.257136,17.614819,0.020906,0.186496,17.097088,0.016916,0.141414,16.751804,0.039007,0.100265
587734305415758164,105777057887158272,0.165097,0,19.808645,0.227788,0.390158,18.431551,0.02556,0.287074,17.74622,0.021995,0.20821,17.406963,0.02734,0.15788,17.240795,0.080965,0.111939
587734305415758581,105777057945878528,0.111806,0,19.821133,0.207943,0.40054,18.85071,0.033589,0.294714,18.066624,0.02672,0.213751,17.735369,0.033333,0.162081,17.398373,0.083586,0.114917
587734305415823601,105777058004598784,0.115006,0,20.709352,0.325134,0.385835,18.462461,0.017041,0.283894,17.400499,0.010896,0.205903,16.917526,0.017174,0.15613,16.501656,0.02593,0.110698
587734305415823625,105777058029764608,0.116601,0,19.246653,0.140437,0.381983,18.248505,0.02222,0.28106,17.503979,0.01679,0.203848,17.080666,0.020917,0.154572,16.75544,0.053267,0.109593
587734305415823648,105777057975238656,0.166096,0,20.844902,0.388058,0.370788,18.967525,0.028629,0.272822,17.654671,0.022257,0.197874,17.205593,0.020757,0.150042,16.852442,0.040261,0.106381
587734305415889225,105777058176565248,0.293792,0,28.674139,0.571859,0.35256,19.48988,0.078804,0.259411,17.738455,0.02741,0.188146,17.160854,0.026348,0.142666,16.875435,0.067931,0.101152
587734305415954445,105777058168176640,0.195249,0,21.130522,0.43919,0.323016,19.255693,0.032753,0.237672,17.910124,0.016391,0.17238,17.390591,0.017644,0.13071,17.017904,0.039773,0.092675
587734305415954633,106058545186734080,0.195584,0,19.494202,0.287588,0.328675,17.934605,0.037511,0.241836,16.624037,0.021886,0.1754,16.11701,0.020984,0.133,15.783928,0.039571,0.094299
587734305415954665,106058545190928384,0.145326,0,20.448439,0.33451,0.343438,18.733465,0.026236,0.252698,17.560913,0.016679,0.183278,17.07795,0.015886,0.138974,16.638792,0.038085,0.098534
587734305415954687,106058545174151168,0.124957,0,20.235746,0.176547,0.333147,18.800924,0.019023,0.245127,17.81484,0.013422,0.177786,17.392061,0.015217,0.13481,17.076618,0.036494,0.095582
587734305416020209,105777058319171584,0.144847,0,20.677856,0.34483,0.323053,18.710945,0.028472,0.237699,17.595226,0.015004,0.172399,17.093771,0.019071,0.130725,16.792761,0.040585,0.092686
587734305416020256,105777058302394368,0.090995,0,19.561468,0.094971,0.321318,18.495113,0.014854,0.236423,17.981216,0.014594,0.171474,17.645967,0.01798,0.130023,17.434261,0.050309,0.092188
587734305416085569,106058545383866368,0.067462,0,19.845039,0.118571,0.307494,17.94969,0.016496,0.226251,17.032166,0.0145,0.164096,16.594278,0.014682,0.124429,16.265242,0.021069,0.088222
587734305416085748,106058545333534720,0.067908,0,18.245298,0.103415,0.319197,16.875708,0.012758,0.234862,16.312412,0.021565,0.170341,16.016279,0.054411,0.129165,15.840961,0.083453,0.091579
587734305416216608,105777058512109568,0.05443,0,18.796858,0.11451,0.302093,17.970634,0.01881,0.222277,17.625097,0.018971,0.161214,17.369694,0.030033,0.122244,17.240419,0.09416,0.086672
587734305416216879,105777058520498176,0.060032,0,20.051987,0.155745,0.300475,18.375492,0.017788,0.221087,17.503696,0.014228,0.160351,17.097332,0.016553,0.121589,16.822279,0.031652,0.086208
587734305416282350,106058545501306880,0.058395,0,17.386436,0.061957,0.319294,15.387481,0.004967737,0.234934,14.416411,0.003987315,0.170393,13.935246,0.00352006,0.129204,13.661316,0.007868142,0.091607
587734305416282424,106058545509695488,0.058574,0,19.775316,0.140554,0.31925,17.905445,0.014693,0.234901,17.024456,0.013087,0.17037,16.605564,0.014566,0.129186,16.315605,0.023114,0.091595
587734305416347809,106058545492918272,0.037271,0,18.51103,0.060473,0.319544,17.403385,0.01436,0.235118,17.016685,0.012834,0.170527,16.771214,0.015082,0.129305,16.595209,0.040502,0.091679
587734305416347898,106058545690050560,0.059101,0,19.637304,0.136386,0.319761,18.42811,0.018525,0.235277,17.708611,0.013771,0.170643,17.263401,0.0172,0.129393,17.014624,0.046258,0.091741
587734305416413418,106058545778130944,0.062001,0,19.340906,0.090641,0.318948,18.256472,0.014551,0.234679,17.760723,0.014566,0.170209,17.439449,0.018227,0.129064,17.255558,0.050543,0.091508
587734305416479021,106058545752965120,0.132123,0,20.429792,0.207025,0.32543,18.621254,0.020577,0.239448,17.714849,0.022613,0.173668,17.291271,0.026743,0.131687,16.922337,0.034308,0.093368
587734305416479041,106058545807491072,0.082794,0,19.251017,0.143771,0.337693,17.289509,0.016006,0.248471,16.312708,0.011895,0.180212,15.846838,0.010826,0.136649,15.459684,0.019643,0.096886
587734305416544511,106058545899765760,0.057085,0,20.067816,0.245102,0.347838,18.072092,0.016464,0.255936,17.433754,0.01383,0.185626,17.086676,0.017196,0.140755,16.87711,0.048121,0.099797
587734305416544558,106058545887182848,0.089047,0,19.123159,0.108348,0.358505,17.064369,0.007842747,0.263784,16.047165,0.009022597,0.191318,15.577032,0.006490864,0.145071,15.232165,0.012505,0.102857
587734305416609802,106058545836851200,0.089023,0,19.976904,0.16197,0.368704,17.990023,0.029667,0.271289,17.006405,0.026982,0.196762,16.585926,0.025687,0.149198,16.265326,0.029095,0.105783
587734305416609939,106058545891377152,0.131344,0,19.722103,0.256195,0.362987,18.062275,0.043745,0.267083,17.194288,0.030675,0.193711,16.728546,0.053419,0.146885,16.445568,0.048647,0.104143
587734305416609941,106058545895571456,0.040031,0,19.920366,0.09872,0.360482,18.287542,0.011223,0.265239,17.469265,0.008834915,0.192373,17.081114,0.009953605,0.145871,16.752747,0.021991,0.103424
587734305416609996,106058545862017024,0.040161,0,18.654331,0.051935,0.371925,17.449541,0.009690738,0.273659,16.882093,0.009272764,0.19848,16.54283,0.010501,0.150502,16.339077,0.024255,0.106708
587734305416675538,106058546029789184,0.048783,0,18.759111,0.323758,0.373408,17.200752,0.091595,0.27475,16.261572,0.067045,0.199272,15.765342,0.050068,0.151102,15.375967,0.073164,0.107133
587734305416675571,106058546025594880,0.131217,0,18.645411,0.109319,0.393857,17.336039,0.013788,0.289796,16.569773,0.007310224,0.210184,16.1975,0.013374,0.159377,16.015079,0.03769,0.113
587734305416741075,106058546054955008,0.087215,0,18.903814,0.118039,0.410868,17.643925,0.014901,0.302313,16.802732,0.011693,0.219263,16.371805,0.012803,0.16626,16.052631,0.033287,0.117881
587734305416741112,106058546063343616,0.088798,0,19.468603,0.154222,0.417164,17.605356,0.013642,0.306945,16.552958,0.009077606,0.222622,16.068386,0.010008,0.168808,15.690521,0.019309,0.119687
587734305416741274,106058546017206272,0.023427,0,18.856709,0.144347,0.409663,17.603905,0.018209,0.301426,17.308643,0.014266,0.218619,17.003944,0.028788,0.165772,16.938951,0.094476,0.117535
587734305416806641,106058546205949952,0.061175,0,18.824263,0.132398,0.422731,17.838032,0.025823,0.311041,17.185713,0.018695,0.225593,16.760193,0.02336,0.17106,16.527533,0.061777,0.121284
587734305416806671,106058546168201216,0.055545,0,18.015768,0.072859,0.414714,16.444466,0.007353235,0.305142,15.579884,0.004882911,0.221315,15.145969,0.00562546,0.167816,14.80098,0.013684,0.118984
587734305416871963,106340028958900224,0.055195,0,17.719707,0.05551,0.411921,16.121187,0.012765,0.303088,15.338644,0.013432,0.219824,14.942687,0.012914,0.166686,14.67269,0.01612,0.118183
587734305416872134,106058546189172736,0.189402,0,21.498224,0.945369,0.408559,19.03385,0.03819,0.300614,17.651772,0.022847,0.21803,17.179464,0.024919,0.165326,16.743855,0.049848,0.117218
587734305416872163,106058546197561344,0.08888,0,19.815756,0.127639,0.41225,17.877663,0.010126,0.303329,16.991163,0.007600035,0.22,16.585268,0.008358303,0.166819,16.266438,0.019429,0.118277
587734305416872203,106058546184978432,0.107476,0,20.488237,0.338837,0.432612,18.789217,0.029873,0.318312,17.64072,0.041852,0.230867,17.147551,0.019213,0.175059,16.674437,0.049136,0.124119
587734305416937646,106340028900179968,0.01556,0,18.746071,0.094473,0.418026,17.704201,0.014943,0.307579,17.344452,0.018383,0.223082,17.048006,0.02402,0.169156,16.912241,0.065354,0.119934
587734305416937657,106340028912762880,0.088228,0,20.146057,0.242903,0.427215,18.103638,0.019333,0.314341,17.150665,0.015524,0.227986,16.731043,0.01661,0.172875,16.37747,0.031465,0.122571
587734305416937658,106058546159812608,0.088521,0,19.840281,0.124893,0.426941,18.527361,0.015497,0.314139,17.728712,0.012419,0.22784,17.329491,0.014288,0.172764,17.020905,0.034995,0.122492
587734305416937794,106058546398887936,0.089057,0,18.970922,0.073381,0.399422,17.521406,0.00982556,0.293891,16.692978,0.01096,0.213154,16.22489,0.0108,0.161628,15.908248,0.017148,0.114597
587734305417003182,106340029059563520,0.149842,0,19.225288,0.163362,0.42092,17.966749,0.020276,0.309709,17.168547,0.012633,0.224627,16.560194,0.015857,0.170328,16.509588,0.050627,0.120765
587734305417003225,106340029067952128,0.12619,0,19.072832,0.138936,0.405221,17.236509,0.010825,0.298158,16.135292,0.006906067,0.216249,15.646616,0.007555074,0.163975,15.288576,0.016452,0.11626
587734305417003428,106340028870819840,0.050879,0,18.6835,0.111293,0.416377,18.180939,0.026736,0.306367,17.639267,0.026136,0.222203,17.130074,0.030999,0.16849,16.838829,0.075161,0.119461
587734305417068762,106340029244112896,0.150584,0,20.585056,0.380249,0.37719,18.60804,0.026074,0.277533,17.829073,0.017372,0.20129,17.354185,0.022182,0.152632,16.967939,0.056567,0.108218
587734305417134262,106340029227335680,0.06082,0,17.524727,0.056279,0.383132,16.311668,0.009382117,0.281905,15.810436,0.008597139,0.204461,15.493142,0.013299,0.155037,15.347297,0.031194,0.109923
587734305417134317,106340029239918592,0.04927,0,18.858206,0.07139,0.35968,17.756092,0.011416,0.264649,17.302776,0.011354,0.191946,16.998281,0.014916,0.145547,16.764404,0.03947,0.103194
587734305417265279,106340029307027456,0.117138,0,19.105278,0.070154,0.351399,18.042658,0.011129,0.258556,17.481827,0.012711,0.187526,17.065224,0.015082,0.142196,16.908951,0.035651,0.100818
587734305417265444,106340029206364160,0.049505,0,19.156757,0.259317,0.35174,18.04953,0.038919,0.258807,17.32045,0.04673,0.187708,17.046816,0.083343,0.142333,16.611643,0.088259,0.100916
587734305417330944,106340029336387584,0.138763,0,19.380634,0.080852,0.341253,18.046263,0.010158,0.251091,17.324619,0.008287623,0.182112,16.902575,0.00939781,0.13809,16.638548,0.024643,0.097907
587734305417330952,106340029353164800,0.058781,0,18.340199,0.118242,0.344097,16.950687,0.015189,0.253184,16.364714,0.01626,0.18363,16.070808,0.016651,0.139241,15.8868,0.046747,0.098724
587734305417396352,106340029428662272,0.139188,0,19.328745,0.207693,0.338364,17.582281,0.017288,0.248965,16.759438,0.015018,0.18057,16.362186,0.015445,0.136921,16.057985,0.041307,0.097079
587734305417396422,106340029403496448,0.203574,0,21.042105,0.66075,0.340283,18.638935,0.030455,0.250377,17.229385,0.015935,0.181594,16.708496,0.015597,0.137698,16.319391,0.034404,0.097629
587734305417396496,106340029462216704,0.119984,0,20.923046,0.335205,0.335144,18.521357,0.021983,0.246596,17.449974,0.016759,0.178852,16.960405,0.016307,0.135618,16.597992,0.02581,0.096155
587734305417527519,106340029625794560,0.185545,0,19.998581,0.225561,0.343919,18.612856,0.025889,0.253052,17.522886,0.01821,0.183535,16.924803,0.023847,0.139169,16.568787,0.039495,0.098672
587734305417527540,106340029613211648,0.160615,0,20.676779,0.378279,0.352881,18.739693,0.027436,0.259646,17.582026,0.019294,0.188317,17.101601,0.019618,0.142795,16.740063,0.038909,0.101244
587734305417658573,106340029747429376,0.135218,0,20.369911,0.319258,0.35689,18.763802,0.02889,0.262596,17.781496,0.018784,0.190457,17.362762,0.022017,0.144417,16.992382,0.053344,0.102394
587734305417724074,106621508067000320,0.059324,0,19.249453,0.131399,0.357894,18.018898,0.017074,0.263335,17.421391,0.015855,0.190993,17.101698,0.020247,0.144824,16.844213,0.05418,0.102682
587734305417789687,106621508004085760,0.073699,0,18.871893,0.07307,0.361274,17.898952,0.012095,0.265822,17.439308,0.012768,0.192796,17.151752,0.016444,0.146191,16.97373,0.0478,0.103652
587734305417920663,106340029948755968,0.059501,0,18.485128,0.049543,0.35866,16.617777,0.02221,0.263899,15.725156,0.021917,0.191401,15.30521,0.020907,0.145134,14.995765,0.021696,0.102902
587734305417920689,106340029961338880,0.057491,0,18.36762,0.080594,0.362283,16.184977,0.011537,0.266564,15.224747,0.010839,0.193335,14.786034,0.01114,0.1466,14.455133,0.012477,0.103941
587734305417920690,106621508222189568,0.057913,0,17.76733,0.048206,0.363759,15.754213,0.020886,0.26765,14.854506,0.020267,0.194122,14.414846,0.022793,0.147197,14.112701,0.018783,0.104364
587734305417920729,106340029973921792,0.039417,0,19.029716,0.168266,0.35985,17.334154,0.014573,0.264774,17.032244,0.011198,0.192036,16.893467,0.026345,0.145615,16.838213,0.083453,0.103243
587734305417920851,106621508230578176,0.057994,0,19.13413,0.092594,0.362893,17.14015,0.024382,0.267013,16.236773,0.024229,0.19366,15.813625,0.021872,0.146847,15.478324,0.02488,0.104116
587734305417920867,106340029940367360,0.057403,0,20.373875,0.205924,0.359077,18.344143,0.018923,0.264205,17.45401,0.014227,0.191624,17.040766,0.015361,0.145302,16.738354,0.028122,0.103021
587734305417920880,106340029835509760,0.057518,0,19.651566,0.172755,0.371443,17.939331,0.015638,0.273304,17.041151,0.010132,0.198223,16.575226,0.011754,0.150306,16.240391,0.028304,0.106569
587734305417920883,106621508171857920,0.057021,0,19.849035,0.122212,0.367923,17.980553,0.009788545,0.270714,17.062391,0.006930762,0.196344,16.597864,0.007630861,0.148882,16.262259,0.017532,0.105559
